Line | Original | Parsed Value
3518 | 33995,40 | 33995.40
3519 | 5666,20 | 5666.20
3520 | 5666,20 | 5666.20
3521 | 5666,20 | 5666.20
3522 | 5666,20 | 5666.20
3523 | 39663,40 | 39663.40
3524 | 118990,20 | 118990.20
3525 | 39663,40 | 39663.40
3526 | 5666,20 | 5666.20
3527 | 5666,20 | 5666.20
3528 | 5666,20 | 5666.20
3529 | 5666,20 | 5666.20
3530 | 21125,00 | 21125.00
3531 | 13750,00 | 13750.00
3532 | 750,00 | 750.00
3533 | 30000,00 | 30000.00
3534 | 33600,00 | 33600.00
3535 | 34375,00 | 34375.00
3536 | 26720,00 | 26720.00
3537 | 16998,60 | 16998.60
3538 | 16998,60 | 16998.60
3539 | 16998,60 | 16998.60
3540 | 16998,60 | 16998.60
3541 | 37500,00 | 37500.00
3542 | 37500,00 | 37500.00
3543 | 100000,00 | 100000.00
3544 | 100000,00 | 100000.00
3545 | 15480,43 | 15480.43
3546 | 15364,60 | 15364.60
3547 | 58469,82 | 58469.82
3548 | 17862,97 | 17862.97
3549 | 2652,11 | 2652.11
3550 | 2020,00 | 2020.00
3551 | 20100,00 | 20100.00
3552 | 7705,00 | 7705.00
3553 | 5466,50 | 5466.50
3554 | 19515,00 | 19515.00
3555 | 50730,00 | 50730.00
3556 | 24498,75 | 24498.75
3557 | 12500,00 | 12500.00
3558 | 39250,00 | 39250.00
3559 | 30000,00 | 30000.00
3560 | 60375,00 | 60375.00
3561 | 1250,00 | 1250.00
3562 | 38550,00 | 38550.00
3563 | 34375,00 | 34375.00
3564 | 88292,27 | 88292.27
3565 | 51606,25 | 51606.25
3566 | 562,50 | 562.50
3567 | 1312,50 | 1312.50
3568 | 19937,96 | 19937.96
3569 | 2656,50 | 2656.50
3570 | 710,55 | 710.55
3571 | 15687,75 | 15687.75
3572 | 100000,00 | 100000.00
3573 | 100000,00 | 100000.00
3574 | 23948,75 | 23948.75
3575 | 33820,00 | 33820.00
3576 | 16332,50 | 16332.50
3577 | 8750,00 | 8750.00
3578 | 10000,00 | 10000.00
3579 | 354825,00 | 354825.00
3580 | 27500,00 | 27500.00
3581 | 1000,00 | 1000.00
3582 | 223,13 | 223.13
3583 | 520,63 | 520.63
3584 | 11290,13 | 11290.13
3585 | 3750,00 | 3750.00
3586 | 1437,50 | 1437.50
3587 | 2102,50 | 2102.50
3588 | 13010,00 | 13010.00
3589 | 426250,00 | 426250.00
3590 | 2500,00 | 2500.00
3591 | 187452,02 | 187452.02
3592 | 50312,50 | 50312.50
3593 | 16910,00 | 16910.00
3594 | 8166,25 | 8166.25
3595 | 1000,00 | 1000.00
3596 | 30000,00 | 30000.00
3597 | 21000,00 | 21000.00
3598 | 34375,00 | 34375.00
3599 | 2000,00 | 2000.00
3600 | 468,75 | 468.75
3601 | 1093,75 | 1093.75
3602 | 21821,25 | 21821.25
3603 | 7950,00 | 7950.00
3604 | 3047,50 | 3047.50
3605 | 2102,50 | 2102.50
3606 | 6505,00 | 6505.00
3607 | 15000,00 | 15000.00
3608 | 5000,00 | 5000.00
3609 | 45350,50 | 45350.50
3610 | 12000,00 | 12000.00
3611 | 12500,00 | 12500.00
3612 | 2000,00 | 2000.00
3613 | 180000,00 | 180000.00
3614 | 65000,00 | 65000.00
3615 | 750,00 | 750.00
3616 | 74439,84 | 74439.84
3617 | 97108,85 | 97108.85
3618 | 88759,73 | 88759.73
3619 | -4400,00 | -4400.00
3620 | 4000,00 | 4000.00
3621 | 611944,68 | 611944.68
3622 | 211199,10 | 211199.10
3623 | 217875,00 | 217875.00
3624 | 136500,00 | 136500.00
3625 | 224359,57 | 224359.57
3626 | 2500,00 | 2500.00
3627 | 127246,00 | 127246.00
3628 | 0,00 | 0.00
3629 | 25000,00 | 25000.00
3630 | 30000,00 | 30000.00
3631 | 244253,26 | 244253.26
3632 | 30000,00 | 30000.00
3633 | 2400,00 | 2400.00
3634 | 108000,00 | 108000.00
3635 | 20000,00 | 20000.00
3636 | 203981,52 | 203981.52
3637 | 180000,00 | 180000.00
3638 | 216000,00 | 216000.00
3639 | 611944,68 | 611944.68
3640 | 203981,52 | 203981.52
3641 | 20000,00 | 20000.00
3642 | 38400,00 | 38400.00
3643 | 1200000,00 | 1200000.00
3644 | 411600,00 | 411600.00
3645 | 1094400,00 | 1094400.00
3646 | 114000,00 | 114000.00
3647 | 43843,70 | 43843.70
3648 | 219218,52 | 219218.52
3649 | 50995,35 | 50995.35
3650 | 900000,00 | 900000.00
3651 | 140000,00 | 140000.00
3652 | 600000,00 | 600000.00
3653 | 291600,00 | 291600.00
3654 | 2825788,75 | 2825788.75
3655 | 622143,76 | 622143.76
3656 | 1200000,00 | 1200000.00
3657 | 565157,75 | 565157.75
3658 | 62000,00 | 62000.00
3659 | 50000,00 | 50000.00
3660 | 3500,00 | 3500.00
3661 | 140943,70 | 140943.70
3662 | 219218,52 | 219218.52
3663 | 305000,00 | 305000.00
3664 | 15000,00 | 15000.00
3665 | 50000,00 | 50000.00
3666 | 144150,00 | 144150.00
3667 | 116250,00 | 116250.00
3668 | 3500,00 | 3500.00
3669 | 109623,70 | 109623.70
3670 | 219218,52 | 219218.52
3671 | 0,00 | 0.00
3672 | 15000,00 | 15000.00
3673 | 50000,00 | 50000.00
3674 | 4400,00 | 4400.00
3675 | 67993,80 | 67993.80
3676 | 2487906,00 | 2487906.00
3677 | 567330,00 | 567330.00
3678 | 69750,00 | 69750.00
3679 | 56250,00 | 56250.00
3680 | 3500,00 | 3500.00
3681 | 82743,70 | 82743.70
3682 | 219218,52 | 219218.52
3683 | 0,00 | 0.00
3684 | 15000,00 | 15000.00
3685 | 50000,00 | 50000.00
3686 | 62000,00 | 62000.00
3687 | 50000,00 | 50000.00
3688 | 3500,00 | 3500.00
3689 | 79943,70 | 79943.70
3690 | 219218,52 | 219218.52
3691 | 0,00 | 0.00
3692 | 15000,00 | 15000.00
3693 | 50000,00 | 50000.00
3694 | 15043,75 | 15043.75
3695 | 9425,00 | 9425.00
3696 | 5000,00 | 5000.00
3697 | 37893,76 | 37893.76
3698 | 120000,00 | 120000.00
3699 | 25000,00 | 25000.00
3700 | 15000,00 | 15000.00
3701 | 4400,00 | 4400.00
3702 | 30000,00 | 30000.00
3703 | 108000,00 | 108000.00
3704 | 480000,00 | 480000.00
3705 | 203981,52 | 203981.52
3706 | 10800000,00 | 10800000.00
3707 | 900000,00 | 900000.00
3708 | 900000,00 | 900000.00
3709 | 810000,00 | 810000.00
3710 | 300000,00 | 300000.00
3711 | 80400,00 | 80400.00
3712 | 810000,00 | 810000.00
3713 | 152986,17 | 152986.17
3714 | 152986,17 | 152986.17
3715 | 50995,38 | 50995.38
3716 | 305972,34 | 305972.34
3717 | 600000,00 | 600000.00
3718 | 203981,56 | 203981.56
3719 | 407963,12 | 407963.12
3720 | 1109233,61 | 1109233.61
3721 | 611944,68 | 611944.68
3722 | 9000000,00 | 9000000.00
3723 | 800000,00 | 800000.00
3724 | 5400000,00 | 5400000.00
3725 | 24000,00 | 24000.00
3726 | 9000000,00 | 9000000.00
3727 | 540000,00 | 540000.00
3728 | 540000,00 | 540000.00
3729 | 203981,56 | 203981.56
3730 | 137200,00 | 137200.00
3731 | 203981,56 | 203981.56
3732 | 184858,26 | 184858.26
3733 | 203981,52 | 203981.52
3734 | 16998,45 | 16998.45
3735 | 300000,00 | 300000.00
3736 | 300000,00 | 300000.00
3737 | 152986,17 | 152986.17
3738 | 300000,00 | 300000.00
3739 | 139800,00 | 139800.00
3740 | 50995,38 | 50995.38
3741 | 1121898,48 | 1121898.48
3742 | 1350000,00 | 1350000.00
3743 | 12000,00 | 12000.00
3744 | 4000,00 | 4000.00
3745 | 40000,00 | 40000.00
3746 | 7900,00 | 7900.00
3747 | 20000,00 | 20000.00
3748 | 67993,80 | 67993.80
3749 | 960000,00 | 960000.00
3750 | 305972,16 | 305972.16
3751 | 960000,00 | 960000.00
3752 | 28159,90 | 28159.90
3753 | 150000,00 | 150000.00
3754 | 5631,98 | 5631.98
3755 | 67993,80 | 67993.80
3756 | 504000,00 | 504000.00
3757 | 1200000,00 | 1200000.00
3758 | 203981,52 | 203981.52
3759 | 540000,00 | 540000.00
3760 | 1121898,48 | 1121898.48
3761 | 1200000,00 | 1200000.00
3762 | 101990,76 | 101990.76
3763 | 600000,00 | 600000.00
3764 | 611944,32 | 611944.32
3765 | 33791,88 | 33791.88
3766 | 150000,00 | 150000.00
3767 | 64974,97 | 64974.97
3768 | 1920000,00 | 1920000.00
3769 | 291083,00 | 291083.00
3770 | 203981,56 | 203981.56
3771 | 1200000,00 | 1200000.00
3772 | 525600,00 | 525600.00
3773 | 611944,68 | 611944.68
3774 | 203981,52 | 203981.52
3775 | 67993,80 | 67993.80
3776 | 50995,19 | 50995.19
3777 | 99999,60 | 99999.60
3778 | 50995,19 | 50995.19
3779 | 99999,60 | 99999.60
3780 | 50995,19 | 50995.19
3781 | 99999,60 | 99999.60
3782 | 50995,19 | 50995.19
3783 | 99999,60 | 99999.60
3784 | 72000,00 | 72000.00
3785 | 72000,00 | 72000.00
3786 | 5666,20 | 5666.20
3787 | 5666,20 | 5666.20
3788 | 5666,20 | 5666.20
3789 | 5666,20 | 5666.20
3790 | 720000,00 | 720000.00
3791 | 504191,60 | 504191.60
3792 | 611944,68 | 611944.68
3793 | 7075,00 | 7075.00
3794 | 7075,00 | 7075.00
3795 | 3883,32 | 3883.32
3796 | 8333,30 | 8333.30
3797 | 3883,32 | 3883.32
3798 | 8333,30 | 8333.30
3799 | 3883,32 | 3883.32
3800 | 8333,30 | 8333.30
3801 | 3883,32 | 3883.32
3802 | 8333,30 | 8333.30
3803 | 1416,53 | 1416.53
3804 | 1416,53 | 1416.53
3805 | 1416,53 | 1416.53
3806 | 1416,53 | 1416.53
3807 | 3749,99 | 3749.99
3808 | 3749,99 | 3749.99
3809 | 3749,99 | 3749.99
3810 | 3749,99 | 3749.99
3811 | 273600,00 | 273600.00
3812 | 273600,00 | 273600.00
3813 | 4249,60 | 4249.60
3814 | 4249,60 | 4249.60
3815 | 4249,60 | 4249.60
3816 | 4249,60 | 4249.60
3817 | 48000,00 | 48000.00
3818 | 1000,00 | 1000.00
3819 | 1000,00 | 1000.00
3820 | 1000,00 | 1000.00
3821 | 1000,00 | 1000.00
3822 | 611944,68 | 611944.68
3823 | 309600,00 | 309600.00
3824 | 679200,00 | 679200.00
3825 | 300000,00 | 300000.00
3826 | 300000,00 | 300000.00
3827 | 339600,00 | 339600.00
3828 | 739433,04 | 739433.04
3829 | 113200,00 | 113200.00
3830 | 137200,00 | 137200.00
3831 | 203981,56 | 203981.56
3832 | 203981,56 | 203981.56
3833 | 152986,17 | 152986.17
3834 | 50995,38 | 50995.38
3835 | 152986,17 | 152986.17
3836 | 101990,76 | 101990.76
3837 | 600000,00 | 600000.00
3838 | 67993,80 | 67993.80
3839 | 810000,00 | 810000.00
3840 | 300000,00 | 300000.00
3841 | 80400,00 | 80400.00
3842 | 810000,00 | 810000.00
3843 | 203981,52 | 203981.52
3844 | 42000,00 | 42000.00
3845 | 432000,00 | 432000.00
3846 | 25000,00 | 25000.00
3847 | 28159,90 | 28159.90
3848 | 5631,98 | 5631.98
3849 | 611944,68 | 611944.68
3850 | 611944,68 | 611944.68
3851 | 168000,00 | 168000.00
3852 | 10800000,00 | 10800000.00
3853 | 168000,00 | 168000.00
3854 | 5030006,76 | 5030006.76
3855 | 611944,68 | 611944.68
3856 | 611944,68 | 611944.68
3857 | 203981,52 | 203981.52
3858 | 1200000,00 | 1200000.00
3859 | 1200000,00 | 1200000.00
3860 | 611944,68 | 611944.68
3861 | 305972,34 | 305972.34
3862 | 203981,52 | 203981.52
3863 | 203981,52 | 203981.52
3864 | 67993,80 | 67993.80
3865 | 411600,00 | 411600.00
3866 | 67993,80 | 67993.80
3867 | 611944,68 | 611944.68
3868 | 611944,68 | 611944.68
3869 | 101990,76 | 101990.76
3870 | 203981,52 | 203981.52
3871 | 101990,76 | 101990.76
3872 | 203981,52 | 203981.52
3873 | 67993,80 | 67993.80
3874 | 480000,00 | 480000.00
3875 | 67993,80 | 67993.80
3876 | 50995,39 | 50995.39
3877 | 124655,40 | 124655.40
3878 | 1200000,00 | 1200000.00
3879 | 4800,00 | 4800.00
3880 | 216000,00 | 216000.00
3881 | 360000,00 | 360000.00
3882 | 31200000,00 | 31200000.00
3883 | 5038848,00 | 5038848.00
3884 | 1200000,00 | 1200000.00
3885 | 203981,52 | 203981.52
3886 | 72000,00 | 72000.00
3887 | 72000,00 | 72000.00
3888 | 4017438,90 | 4017438.90
3889 | 67993,80 | 67993.80
3890 | 1200000,00 | 1200000.00
3891 | 361843,00 | 361843.00
3892 | 305972,34 | 305972.34
3893 | 960000,00 | 960000.00
3894 | 28159,90 | 28159.90
3895 | 150000,00 | 150000.00
3896 | 26423,66 | 26423.66
3897 | 103958,40 | 103958.40
3898 | 305972,34 | 305972.34
3899 | 184858,26 | 184858.26
3900 | 16998,45 | 16998.45
3901 | 960000,00 | 960000.00
3902 | 600000,00 | 600000.00
3903 | 300000,00 | 300000.00
3904 | 152986,17 | 152986.17
3905 | 300000,00 | 300000.00
3906 | 139800,00 | 139800.00
3907 | 20000,00 | 20000.00
3908 | 288000,00 | 288000.00
3909 | 24000,00 | 24000.00
3910 | 611944,68 | 611944.68
3911 | 50995,38 | 50995.38
3912 | 24000,00 | 24000.00
3913 | 67993,80 | 67993.80
3914 | 67993,80 | 67993.80
3915 | 1920000,00 | 1920000.00
3916 | 33791,88 | 33791.88
3917 | 25000,00 | 25000.00
3918 | 6758,37 | 6758.37
3919 | 611944,68 | 611944.68
3920 | 62000,00 | 62000.00
3921 | 50000,00 | 50000.00
3922 | 3500,00 | 3500.00
3923 | 79943,70 | 79943.70
3924 | 219218,52 | 219218.52
3925 | 15000,00 | 15000.00
3926 | 50000,00 | 50000.00
3927 | 145768,80 | 145768.80
3928 | 32162,50 | 32162.50
3929 | 20150,00 | 20150.00
3930 | 33119,61 | 33119.61
3931 | 2500,00 | 2500.00
3932 | 88586,44 | 88586.44
3933 | 300000,00 | 300000.00
3934 | 25000,00 | 25000.00
3935 | 30000,00 | 30000.00
3936 | 1200000,00 | 1200000.00
3937 | 203981,52 | 203981.52
3938 | 48450,00 | 48450.00
3939 | 67993,80 | 67993.80
3940 | 203981,52 | 203981.52
3941 | 203981,52 | 203981.52
3942 | 373966,20 | 373966.20
3943 | 263062,24 | 263062.24
3944 | 203981,52 | 203981.52
3945 | 180000,00 | 180000.00
3946 | 150000,00 | 150000.00
3947 | 200000,00 | 200000.00
3948 | 60000,00 | 60000.00
3949 | 67993,80 | 67993.80
3950 | 540000,00 | 540000.00
3951 | 84031,94 | 84031.94
3952 | 120000,00 | 120000.00
3953 | 33791,88 | 33791.88
3954 | 30000,00 | 30000.00
3955 | 150000,00 | 150000.00
3956 | 1835834,04 | 1835834.04
3957 | 1121898,48 | 1121898.48
3958 | 200000,00 | 200000.00
3959 | 203981,52 | 203981.52
3960 | 33791,88 | 33791.88
3961 | 33791,88 | 33791.88
3962 | 186983,10 | 186983.10
3963 | 1350000,00 | 1350000.00
3964 | 300000,00 | 300000.00
3965 | 203981,52 | 203981.52
3966 | 135926,51 | 135926.51
3967 | 10062,50 | 10062.50
3968 | 15000,00 | 15000.00
3969 | 25000,00 | 25000.00
3970 | 487500,00 | 487500.00
3971 | 25000,00 | 25000.00
3972 | 15000,00 | 15000.00
3973 | 7500,00 | 7500.00
3974 | 480000,00 | 480000.00
3975 | 55000,00 | 55000.00
3976 | 1627,50 | 1627.50
3977 | 6000,00 | 6000.00
3978 | 23662,50 | 23662.50
3979 | 36093,20 | 36093.20
3980 | 93,75 | 93.75
3981 | 218,75 | 218.75
3982 | 4927,50 | 4927.50
3983 | 1500,00 | 1500.00
3984 | 575,00 | 575.00
3985 | 15015,00 | 15015.00
3986 | 31625,00 | 31625.00
3987 | 12500,00 | 12500.00
3988 | 203981,52 | 203981.52
3989 | 203981,52 | 203981.52
3990 | 203981,52 | 203981.52
3991 | 203981,52 | 203981.52
3992 | 203981,52 | 203981.52
3993 | 611944,68 | 611944.68
3994 | 17326,40 | 17326.40
3995 | 245836,20 | 245836.20
3996 | 284984,08 | 284984.08
3997 | 427630,00 | 427630.00
3998 | 91280,28 | 91280.28
3999 | 263062,22 | 263062.22
4000 | 474102,00 | 474102.00
4001 | 263062,22 | 263062.22
4002 | 45640,14 | 45640.14
4003 | 263062,22 | 263062.22
4004 | 124655,40 | 124655.40
4005 | 540000,00 | 540000.00
4006 | 150000,00 | 150000.00
4007 | 45640,14 | 45640.14
4008 | 373966,20 | 373966.20
4009 | 540000,00 | 540000.00
4010 | 150000,00 | 150000.00
4011 | 45640,14 | 45640.14
4012 | -3135571,80 | -3135571.80
4013 | 3135571,80 | 3135571.80
4014 | 203981,40 | 203981.40
4015 | 864000,00 | 864000.00
4016 | -746266,09 | -746266.09
4017 | 746266,09 | 746266.09
4018 | 761475,00 | 761475.00
4019 | 61687,50 | 61687.50
4020 | 1530660,06 | 1530660.06
4021 | 755166,39 | 755166.39
4022 | 10404594,17 | 10404594.17
4023 | 1478866,08 | 1478866.08
4024 | 203981,52 | 203981.52
4025 | 291083,00 | 291083.00
4026 | 100000,00 | 100000.00
4027 | 203981,52 | 203981.52
4028 | 540000,00 | 540000.00
4029 | 291083,00 | 291083.00
4030 | 100000,00 | 100000.00
4031 | 67993,80 | 67993.80
4032 | 540000,00 | 540000.00
4033 | 67993,80 | 67993.80
4034 | 203981,52 | 203981.52
4035 | 203981,52 | 203981.52
4036 | 67993,80 | 67993.80
4037 | 67993,80 | 67993.80
4038 | 203981,52 | 203981.52
4039 | 203981,52 | 203981.52
4040 | 20120,60 | 20120.60
4041 | 3750,00 | 3750.00
4042 | 75692,00 | 75692.00
4043 | 33995,60 | 33995.60
4044 | 9270,00 | 9270.00
4045 | 150000,00 | 150000.00
4046 | 330000,00 | 330000.00
4047 | 59300,00 | 59300.00
4048 | 55121,40 | 55121.40
4049 | 72000,00 | 72000.00
4050 | 9112,80 | 9112.80
4051 | 83779,10 | 83779.10
4052 | 7036,30 | 7036.30
4053 | 364,00 | 364.00
4054 | 60000,00 | 60000.00
4055 | 203981,52 | 203981.52
4056 | 540000,00 | 540000.00
4057 | 291083,00 | 291083.00
4058 | 100000,00 | 100000.00
4059 | 203981,52 | 203981.52
4060 | 540000,00 | 540000.00
4061 | 611944,68 | 611944.68
4062 | 611944,68 | 611944.68
4063 | 67993,80 | 67993.80
4064 | 203981,52 | 203981.52
4065 | 611944,68 | 611944.68
4066 | 611944,68 | 611944.68
4067 | 135987,68 | 135987.68
4068 | 150000,00 | 150000.00
4069 | 1200000,00 | 1200000.00
4070 | 29000,00 | 29000.00
4071 | 10375,00 | 10375.00
4072 | 10000,00 | 10000.00
4073 | 8750,82 | 8750.82
4074 | 24000,00 | 24000.00
4075 | 60000,00 | 60000.00
4076 | 219218,52 | 219218.52
4077 | 291083,00 | 291083.00
4078 | 100000,00 | 100000.00
4079 | 43843,70 | 43843.70
4080 | 150000,00 | 150000.00
4081 | 203981,52 | 203981.52
4082 | 540000,00 | 540000.00
4083 | 332194,17 | 332194.17
4084 | 291083,00 | 291083.00
4085 | 100000,00 | 100000.00
4086 | 203981,52 | 203981.52
4087 | 540000,00 | 540000.00
4088 | 31163,73 | 31163.73
4089 | 44999,82 | 44999.82
4090 | 31163,73 | 31163.73
4091 | 44999,82 | 44999.82
4092 | 31163,73 | 31163.73
4093 | 44999,82 | 44999.82
4094 | 31163,73 | 31163.73
4095 | 44999,82 | 44999.82
4096 | 291083,00 | 291083.00
4097 | 100000,00 | 100000.00
4098 | 203981,52 | 203981.52
4099 | 540000,00 | 540000.00
4100 | 291083,00 | 291083.00
4101 | 100000,00 | 100000.00
4102 | 67993,80 | 67993.80
4103 | 540000,00 | 540000.00
4104 | -540000,00 | -540000.00
4105 | -1200000,00 | -1200000.00
4106 | 54784,54 | 54784.54
4107 | 6701100,00 | 6701100.00
4108 | 263062,22 | 263062.22
4109 | 150000,00 | 150000.00
4110 | 263062,22 | 263062.22
4111 | 150000,00 | 150000.00
4112 | 263062,22 | 263062.22
4113 | 96000,00 | 96000.00
4114 | 144000,00 | 144000.00
4115 | 96000,00 | 96000.00
4116 | 96000,00 | 96000.00
4117 | 96000,00 | 96000.00
4118 | 144000,00 | 144000.00
4119 | -362541,69 | -362541.69
4120 | 1121898,48 | 1121898.48
4121 | 1121898,48 | 1121898.48
4122 | 1121898,48 | 1121898.48
4123 | 1092037,50 | 1092037.50
4124 | 120000,00 | 120000.00
4125 | 120000,00 | 120000.00
4126 | 120000,00 | 120000.00
4127 | 540000,00 | 540000.00
4128 | 1200000,00 | 1200000.00
4129 | 7800000,00 | 7800000.00
4130 | 0,00 | 0.00
4131 | 0,00 | 0.00
4132 | 0,00 | 0.00
4133 | 0,00 | 0.00
4134 | -679302,69 | -679302.69
4135 | 432000,00 | 432000.00
4136 | 432000,00 | 432000.00
4137 | 432000,00 | 432000.00
4138 | -823304,99 | -823304.99
4139 | 432000,00 | 432000.00
4140 | -293826,96 | -293826.96
4141 | 1152000,00 | 1152000.00
4142 | 160000,00 | 160000.00
4143 | 160000,00 | 160000.00
4144 | 160000,00 | 160000.00
4145 | 160000,00 | 160000.00
4146 | 100000,80 | 100000.80
4147 | 100000,80 | 100000.80
4148 | 100000,80 | 100000.80
4149 | 100000,80 | 100000.80
4150 | 8900,00 | 8900.00
4151 | 32400,00 | 32400.00
4152 | 315000,00 | 315000.00
4153 | 700000,00 | 700000.00
4154 | 540000,00 | 540000.00
4155 | 1200000,00 | 1200000.00
4156 | 611944,56 | 611944.56
4157 | 240513,40 | 240513.40
4158 | 150000,00 | 150000.00
4159 | 313200,00 | 313200.00
4160 | 120000,00 | 120000.00
4161 | 139327,40 | 139327.40
4162 | 371161,82 | 371161.82
4163 | 888482,04 | 888482.04
4164 | 498376,80 | 498376.80
4165 | 33791,88 | 33791.88
4166 | 312857,52 | 312857.52
4167 | 148878,94 | 148878.94
4168 | 9999,96 | 9999.96
4169 | 9999,96 | 9999.96
4170 | 9999,96 | 9999.96
4171 | 9999,96 | 9999.96
4172 | 11366,67 | 11366.67
4173 | 11366,67 | 11366.67
4174 | 11366,67 | 11366.67
4175 | 11366,67 | 11366.67
4176 | 720000,07 | 720000.07
4177 | 504191,57 | 504191.57
4178 | 33791,88 | 33791.88
4179 | 733972,80 | 733972.80
4180 | 163060,94 | 163060.94
4181 | 10000,00 | 10000.00
4182 | 10000,00 | 10000.00
4183 | 10000,00 | 10000.00
4184 | 104000,00 | 104000.00
4185 | 32000,00 | 32000.00
4186 | 32000,00 | 32000.00
4187 | 32000,00 | 32000.00
4188 | 92000,00 | 92000.00
4189 | 92000,00 | 92000.00
4190 | 30000,00 | 30000.00
4191 | 33791,88 | 33791.88
4192 | 254026,94 | 254026.94
4193 | 1920000,00 | 1920000.00
4194 | 33791,88 | 33791.88
4195 | 580464,94 | 580464.94
4196 | 33791,88 | 33791.88
4197 | 486668,94 | 486668.94
4198 | 33791,88 | 33791.88
4199 | 334082,34 | 334082.34
4200 | 454192,94 | 454192.94
4201 | 600000,07 | 600000.07
4202 | 420159,63 | 420159.63
4203 | 600000,07 | 600000.07
4204 | 420159,63 | 420159.63
4205 | 33791,88 | 33791.88
4206 | 195364,80 | 195364.80
4207 | 138882,94 | 138882.94
4208 | 33791,88 | 33791.88
4209 | 485579,25 | 485579.25
4210 | 188126,94 | 188126.94
4211 | 22124,90 | 22124.90
4212 | 35353,00 | 35353.00
4213 | 14262,70 | 14262.70
4214 | 192000,00 | 192000.00
4215 | 19856,00 | 19856.00
4216 | 240513,39 | 240513.39
4217 | 33791,88 | 33791.88
4218 | 358365,00 | 358365.00
4219 | 174802,94 | 174802.94
4220 | 33791,88 | 33791.88
4221 | 237201,74 | 237201.74
4222 | 8333,30 | 8333.30
4223 | 5400000,00 | 5400000.00
4224 | 9000000,00 | 9000000.00
4225 | 611944,68 | 611944.68
4226 | 192000,00 | 192000.00
4227 | 611944,68 | 611944.68
4228 | 48000000,00 | 48000000.00
4229 | 360000,00 | 360000.00
4230 | 7343336,16 | 7343336.16
4231 | 31200000,00 | 31200000.00
4232 | 611944,68 | 611944.68
4233 | 360000,00 | 360000.00
4234 | 3199,99 | 3199.99
4235 | 366,67 | 366.67
4236 | 203981,52 | 203981.52
4237 | 1200000,00 | 1200000.00
4238 | 1344000,00 | 1344000.00
4239 | 566561,16 | 566561.16
4240 | 33791,88 | 33791.88
4241 | 40359,96 | 40359.96
4242 | 188126,94 | 188126.94
4243 | 33791,88 | 33791.88
4244 | 72669,66 | 72669.66
4245 | 141463,74 | 141463.74
4246 | 432000,00 | 432000.00
4247 | 611944,68 | 611944.68
4248 | -263062,22 | -263062.22
4249 | -960000,00 | -960000.00
4250 | -3240000,00 | -3240000.00
4251 | -150000,00 | -150000.00
4252 | 96280,00 | 96280.00
4253 | 65250,00 | 65250.00
4254 | 1566,00 | 1566.00
4255 | 3987,50 | 3987.50
4256 | 27102,80 | 27102.80
4257 | 58000,00 | 58000.00
4258 | 2517,20 | 2517.20
4259 | 590,14 | 590.14
4260 | 4350,00 | 4350.00
4261 | 17400,00 | 17400.00
4262 | 113100,00 | 113100.00
4263 | 5800,00 | 5800.00
4264 | 88012,50 | 88012.50
4265 | 44118,82 | 44118.82
4266 | 33791,88 | 33791.88
4267 | 1121898,48 | 1121898.48
4268 | 540000,00 | 540000.00
4269 | 14900,00 | 14900.00
4270 | 30000,00 | 30000.00
4271 | 5666,20 | 5666.20
4272 | 5666,20 | 5666.20
4273 | 5666,20 | 5666.20
4274 | 5666,20 | 5666.20
4275 | 45000,00 | 45000.00
4276 | 45000,00 | 45000.00
4277 | 45000,00 | 45000.00
4278 | 45000,00 | 45000.00
4279 | 5666,20 | 5666.20
4280 | 5666,20 | 5666.20
4281 | 5666,20 | 5666.20
4282 | 5666,20 | 5666.20
4283 | 45000,00 | 45000.00
4284 | 45000,00 | 45000.00
4285 | 45000,00 | 45000.00
4286 | 45000,00 | 45000.00
4287 | 67993,80 | 67993.80
4288 | 67993,80 | 67993.80
4289 | 67993,80 | 67993.80
4290 | -1000,00 | -1000.00
4291 | -1000,04 | -1000.04
4292 | -5666,20 | -5666.20
4293 | -5666,20 | -5666.20
4294 | -5666,20 | -5666.20
4295 | -5666,20 | -5666.20
4296 | -16998,60 | -16998.60
4297 | -16998,60 | -16998.60
4298 | -16998,60 | -16998.60
4299 | -16998,60 | -16998.60
4300 | 180525,00 | 180525.00
4301 | 65250,00 | 65250.00
4302 | 1566,00 | 1566.00
4303 | 3987,50 | 3987.50
4304 | 27102,80 | 27102.80
4305 | 58000,00 | 58000.00
4306 | 5800,00 | 5800.00
4307 | 2517,20 | 2517.20
4308 | 590,15 | 590.15
4309 | 7250,00 | 7250.00
4310 | 11600,00 | 11600.00
4311 | 214600,00 | 214600.00
4312 | 124581,49 | 124581.49
4313 | 44118,82 | 44118.82
4314 | 67993,80 | 67993.80
4315 | 67993,80 | 67993.80
4316 | 24000,00 | 24000.00
4317 | 8900,00 | 8900.00
4318 | 1000,00 | 1000.00
4319 | 1000,00 | 1000.00
4320 | 67993,80 | 67993.80
4321 | 67993,80 | 67993.80
4322 | 67993,80 | 67993.80
4323 | 67993,80 | 67993.80
4324 | 67993,80 | 67993.80
4325 | 1529750,00 | 1529750.00
4326 | 1131,00 | 1131.00
4327 | 232000,00 | 232000.00
4328 | 29000,00 | 29000.00
4329 | 3552,50 | 3552.50
4330 | 1522,50 | 1522.50
4331 | 217500,00 | 217500.00
4332 | 29000,00 | 29000.00
4333 | 305950,00 | 305950.00
4334 | 34800,00 | 34800.00
4335 | 535,92 | 535.92
